Student_ID,Name,Gender,Age,State,City,Marital_Status,Study_Hours,Marks,Attendance_Percentage,Sleep_Hours,Extra_Classes,Sports_Participation
16906,Prisha Ram,Female,17,Himachal Pradesh,Raebareli,Single,6.64,24.0,86.96,8.7,No,Yes
16907,Neelofar Hora,Female,20,Manipur,Bellary,Single,2.56,14.17,91.49,5.5,No,Yes
16908,Tushar Chopra,Female,17,Meghalaya,Bijapur,Single,2.5,23.31,62.77,5.5,No,No
16909,Taimur Karan,Female,22,Jharkhand,Bhagalpur,Married,2.67,4.45,68.6,6.3,No,No
16910,Seher Aggarwal,Male,23,Himachal Pradesh,Khammam,Single,1.46,2.23,89.98,6.1,No,No
16911,Alisha Saini,Female,23,Maharashtra,Sagar,Single,8.46,45.94,88.45,8.8,No,Yes
16912,Lavanya Kanda,Male,20,Bihar,Warangal,Single,10.41,56.28,76.13,4.8,No,Yes
16913,Indrans Mand,Female,22,Meghalaya,Dhule,Single,2.77,9.14,69.81,7.4,Yes,No
16914,Inaaya  Bedi,Other,21,Goa,Thane,Single,9.57,55.22,98.42,4.5,No,No
16915,Keya Bali,Female,20,Assam,Jamnagar,Single,9.37,42.77,70.75,5.4,No,No
16916,Shayak Doshi,Female,20,Goa,Anand,Single,3.06,23.67,88.2,7.6,No,No
16917,Mannat Dutta,Male,21,Tripura,Buxar,Single,6.66,35.64,70.63,8.0,Yes,Yes
16918,Aradhya Mammen,Male,17,Gujarat,Ballia,Single,11.57,64.21,65.49,6.3,No,Yes
16919,Hansh Sathe,Female,21,Punjab,Surendranagar Dudhrej,Single,1.23,8.0,82.05,7.9,Yes,Yes
16920,Tarini Babu,Male,18,Assam,Purnia,Single,3.06,18.58,90.38,8.7,No,Yes
16921,Suhana Barman,Female,23,Uttarakhand,Sangli-Miraj & Kupwad,Single,14.94,78.25,99.07,8.7,Yes,Yes
16922,Kaira Agate,Male,24,West Bengal,Sangli-Miraj & Kupwad,Single,11.27,62.07,57.45,5.7,No,Yes
16923,Ryan Bir,Female,24,Jharkhand,Madurai,Single,7.5,37.34,93.81,5.6,No,No
16924,Seher Krishnamurthy,Male,23,Chhattisgarh,Proddatur,Single,9.82,44.6,76.21,7.6,No,No
16925,Kabir Mahal,Female,20,West Bengal,Dharmavaram,Single,12.85,63.86,55.39,7.3,No,No
16926,Ivana Handa,Female,18,Madhya Pradesh,Kishanganj,Single,12.79,60.61,89.72,6.0,No,No
16927,Gatik Suri,Male,21,Madhya Pradesh,Shivpuri,Single,5.55,24.74,66.58,5.1,No,No
16928,Umang Thakur,Male,23,Arunachal Pradesh,Machilipatnam,Married,7.88,47.67,93.41,7.1,No,No
16929,Jayan Bawa,Male,22,West Bengal,Machilipatnam,Single,9.93,52.76,57.89,6.2,Yes,Yes
16930,Elakshi Kapadia,Male,21,Manipur,Kanpur,Single,2.01,12.93,85.55,4.7,No,No
16931,Riya Shukla,Male,19,Mizoram,Cuttack,Single,14.24,76.56,65.04,7.2,Yes,No
16932,Ishita Magar,Male,18,Himachal Pradesh,Vijayanagaram,Single,7.06,38.39,62.87,7.5,Yes,No
16933,Kavya Kashyap,Female,23,Gujarat,Sasaram,Single,6.19,40.29,52.51,5.8,Yes,No
16934,Alia Thaman,Male,19,Jharkhand,Bhusawal,Single,13.7,58.03,74.1,8.2,Yes,No
16935,Priyansh Yadav,Other,18,Himachal Pradesh,Amritsar,Single,2.66,8.31,69.58,4.4,No,No
16936,Kismat Karan,Female,24,Tamil Nadu,Jalna,Married,1.55,4.25,53.08,6.5,No,No
16937,Alisha Vora,Male,22,Gujarat,Katni,Single,10.59,46.07,61.33,8.8,No,No
16938,Urvi Karpe,Male,19,West Bengal,Hapur,Single,6.39,32.51,74.36,5.0,No,Yes
16939,Chirag Sehgal,Female,19,Bihar,Bathinda,Single,11.7,59.3,90.41,4.9,No,No
16940,Aaina Chakrabarti,Male,18,Haryana,South Dumdum,Single,1.96,19.68,96.47,5.9,Yes,No
16941,Sana Shenoy,Female,21,Rajasthan,Pali,Single,6.37,36.37,75.77,5.3,Yes,No
16942,Oorja Mand,Female,17,Telangana,Secunderabad,Single,4.29,18.91,70.17,5.1,No,No
16943,Samar Gill,Male,21,Manipur,Kurnool,Single,11.35,59.22,97.74,8.7,Yes,Yes
16944,Dhruv Chahal,Female,17,Bihar,Ahmedabad,Single,4.18,11.77,98.14,5.7,No,Yes
16945,Jivin Khatri,Male,18,Uttar Pradesh,Noida,Single,7.41,37.76,59.52,4.3,No,Yes
16946,Ivana Bhatnagar,Male,20,Karnataka,Kottayam,Single,12.46,62.74,76.57,8.5,No,No
16947,Chirag Sankaran,Female,21,Himachal Pradesh,Rajkot,Single,13.82,64.59,91.05,6.2,No,Yes
16948,Elakshi Yadav,Female,19,Andhra Pradesh,Bellary,Single,11.12,54.59,91.11,7.7,Yes,No
16949,Parinaaz Yohannan,Female,21,Manipur,Singrauli,Single,7.01,31.59,84.25,5.8,No,No
16950,Gokul Gala,Female,24,Gujarat,Gopalpur,Single,9.01,40.39,73.57,8.7,Yes,Yes
16951,Anahita Sahni,Female,18,Uttarakhand,Surendranagar Dudhrej,Single,10.66,56.67,70.18,5.4,Yes,Yes
16952,Ehsaan Acharya,Female,24,West Bengal,Ambattur,Single,13.25,71.42,90.32,7.3,No,No
16953,Jhanvi Bhattacharyya,Male,20,Chhattisgarh,Mangalore,Single,13.44,69.75,61.29,8.1,No,No
16954,Ehsaan Chowdhury,Female,20,Karnataka,Bongaigaon,Single,14.03,67.96,71.42,5.2,Yes,Yes
16955,Tara Devan,Female,21,Meghalaya,Bulandshahr,Single,12.35,58.44,78.34,8.0,No,No
16956,Piya Deol,Male,21,Odisha,Narasaraopet,Single,3.06,13.27,91.59,8.0,No,Yes
16957,Raunak Gulati,Female,24,Haryana,Thrissur,Single,11.47,56.25,68.69,8.8,Yes,Yes
16958,Yasmin Kapur,Male,22,Nagaland,Kakinada,Single,12.4,57.64,77.43,8.6,No,No
16959,Dhanush Sule,Female,21,Manipur,Chennai,Married,13.29,71.72,63.96,5.9,No,No
16960,Saksham Hora,Female,18,Andhra Pradesh,Raurkela Industrial Township,Single,13.95,68.74,91.85,7.0,Yes,No
16961,Shaan Deshmukh,Female,17,Arunachal Pradesh,Tenali,Single,8.13,44.47,89.28,8.6,No,No
16962,Anvi Kadakia,Male,22,Madhya Pradesh,Meerut,Single,10.17,43.85,91.0,4.0,Yes,Yes
16963,Seher Tak,Female,17,Jharkhand,Ghaziabad,Single,1.13,2.21,52.87,7.1,Yes,Yes
16964,Nirvaan Buch,Male,24,Uttarakhand,Silchar,Single,9.02,49.4,74.34,5.1,Yes,No
16965,Urvi Baral,Female,19,Nagaland,Kulti,Single,7.62,42.47,56.79,7.7,Yes,Yes
16966,Oorja Rege,Female,23,Odisha,Bhilai,Single,14.47,66.34,83.69,8.0,Yes,No
16967,Priyansh Basak,Female,18,Haryana,Nagaon,Single,13.62,69.62,65.57,7.6,No,Yes
16968,Aaryahi Bhakta,Female,22,Maharashtra,Jalna,Single,12.17,62.5,88.73,9.0,No,No
16969,Badal Anne,Female,24,Sikkim,Bikaner,Single,1.8,5.46,53.26,6.4,No,Yes
16970,Anaya Halder,Male,20,Goa,Rajpur Sonarpur,Single,6.63,34.93,75.66,6.8,No,No
16971,Misha Chander,Male,22,Kerala,Darbhanga,Single,10.74,45.8,56.18,6.0,No,Yes
16972,Divyansh Bajaj,Female,19,Andhra Pradesh,Saharanpur,Single,1.42,2.47,77.89,8.9,No,Yes
16973,Anaya Lanka,Female,20,Arunachal Pradesh,Bhalswa Jahangir Pur,Single,4.3,24.49,80.37,8.6,No,No
16974,Gatik Raju,Male,22,Uttarakhand,Kirari Suleman Nagar,Single,13.43,67.3,73.11,8.9,No,No
16975,Anaya Kothari,Female,24,Jharkhand,Berhampur,Single,2.82,14.51,63.98,8.9,No,Yes
16976,Mahika Bassi,Male,20,Arunachal Pradesh,Sultan Pur Majra,Single,1.72,7.72,51.62,8.5,Yes,No
16977,Kavya Dua,Male,21,Chhattisgarh,Nellore,Single,9.13,48.33,83.11,8.7,Yes,No
16978,Rania Arora,Female,20,Nagaland,Singrauli,Single,14.25,74.18,93.52,4.6,Yes,No
16979,Miraya Golla,Male,22,Himachal Pradesh,Kota,Single,12.68,67.36,86.68,4.9,No,Yes
16980,Parinaaz Bahri,Male,20,Karnataka,Tiruppur,Single,14.65,73.88,94.65,8.4,No,Yes
16981,Taimur Maharaj,Male,18,Mizoram,Kurnool,Single,11.55,55.81,96.48,7.6,Yes,No
16982,Ritvik Sekhon,Female,21,Madhya Pradesh,Panchkula,Single,7.12,32.81,72.48,8.4,No,No
16983,Arhaan Amble,Other,21,Madhya Pradesh,Tirunelveli,Married,14.25,65.97,84.9,7.9,Yes,Yes
16984,Ranbir Dhar,Female,19,Arunachal Pradesh,Srikakulam,Single,6.97,32.84,69.87,4.7,No,No
16985,Baiju Agate,Male,21,Telangana,Mira-Bhayandar,Single,5.9,26.47,95.98,8.6,No,No
16986,Vardaniya Tak,Female,17,Uttarakhand,Khandwa,Married,7.27,44.36,78.15,7.9,No,Yes
16987,Jayesh Chanda,Female,18,Madhya Pradesh,Katni,Single,12.4,56.77,87.62,6.9,No,No
16988,Hunar Tripathi,Female,19,Uttar Pradesh,Erode,Single,13.85,74.44,50.73,6.7,No,No
16989,Vedika Dara,Female,17,Meghalaya,Erode,Single,6.01,28.71,78.78,6.9,No,No
16990,Anaya Chaudhari,Male,20,Mizoram,Secunderabad,Single,7.47,36.32,87.1,6.0,No,No
16991,Samaira Ramakrishnan,Male,23,Karnataka,Tirunelveli,Single,13.58,69.91,62.85,8.0,No,No
16992,Anahi Roy,Male,17,Sikkim,Morbi,Single,1.66,1.21,50.72,8.5,Yes,No
16993,Faiyaz Savant,Male,19,Gujarat,Nagpur,Single,11.97,55.85,87.18,5.3,No,No
16994,Aaryahi Wable,Female,21,Odisha,Shimla,Single,7.36,30.59,66.9,4.2,No,No
16995,Vivaan Raja,Female,18,Maharashtra,Muzaffarnagar,Single,6.27,29.45,71.44,5.0,No,No
16996,Siya Dixit,Female,23,Manipur,Aurangabad,Single,7.26,31.75,78.1,7.8,No,Yes
16997,Baiju Jayaraman,Male,19,Uttar Pradesh,Amravati,Single,6.86,40.89,55.51,8.3,No,Yes
16998,Ira Kurian,Male,17,Andhra Pradesh,Bhalswa Jahangir Pur,Single,11.59,55.03,55.18,5.7,No,No
16999,Kiaan Warrior,Male,23,Jharkhand,Bangalore,Single,13.99,58.06,98.04,4.8,No,Yes
17000,Adira Ahuja,Male,17,Haryana,Guwahati,Single,7.88,37.73,66.94,8.3,No,Yes
17001,Rhea Thaker,Male,24,Bihar,Tiruvottiyur,Single,12.66,67.34,62.78,5.1,No,No
17002,Jiya Dhillon,Female,19,Nagaland,Unnao,Single,11.25,64.4,52.39,5.2,No,No
17003,Madhav Sibal,Male,23,West Bengal,Bhatpara,Single,5.63,27.0,58.7,4.5,No,Yes
17004,Sumer Chaudhry,Other,22,Arunachal Pradesh,Bhilai,Single,9.22,43.52,71.54,8.6,Yes,Yes
17005,Jivika Rattan,Male,22,Manipur,Hospet,Single,10.34,51.63,67.1,5.6,No,Yes
17006,Azad Kannan,Female,19,Telangana,Gandhidham,Single,1.33,8.73,71.23,4.9,No,Yes
17007,Vivaan Bera,Female,22,Chhattisgarh,Parbhani,Single,6.54,27.06,85.2,8.8,Yes,No
17008,Siya Bhavsar,Male,19,Bihar,Varanasi,Single,14.9,73.28,82.09,5.7,Yes,Yes
17009,Kiara Subramaniam,Female,21,Jharkhand,Gulbarga,Single,9.92,49.35,74.66,7.7,No,No
17010,Purab Dixit,Female,23,Assam,Secunderabad,Single,5.68,28.63,90.74,5.2,Yes,Yes
17011,Amira Ratta,Female,19,Kerala,Anantapur,Single,4.5,21.78,92.87,7.6,No,Yes
17012,Prerak Chatterjee,Female,20,Himachal Pradesh,Bellary,Single,3.93,14.97,79.54,5.2,No,Yes
17013,Faiyaz Gandhi,Male,18,Telangana,Machilipatnam,Single,6.62,34.79,55.88,7.2,Yes,Yes
17014,Urvi Sem,Female,18,Bihar,Bharatpur,Single,3.71,18.33,70.31,6.2,No,Yes
17015,Raunak Bajaj,Female,20,Uttar Pradesh,Ulhasnagar,Single,2.89,14.21,81.72,8.0,No,Yes
17016,Tanya Ramanathan,Male,17,Mizoram,Jodhpur,Single,6.1,25.09,53.14,7.7,No,No
17017,Manjari Raval,Male,17,West Bengal,Bhavnagar,Married,9.5,50.7,51.0,8.7,No,Yes
17018,Siya Sule,Female,17,Telangana,Kirari Suleman Nagar,Single,3.05,10.51,97.42,5.9,No,Yes
17019,Mannat Rastogi,Male,24,Haryana,Warangal,Single,1.62,16.18,86.5,7.8,No,Yes
17020,Taran Saxena,Female,23,West Bengal,Mysore,Single,1.48,1.5,57.66,8.8,No,No
17021,Hrishita Golla,Female,17,Tamil Nadu,Mirzapur,Single,4.74,27.51,72.26,5.7,No,Yes
17022,Alia Wason,Female,21,Karnataka,Rampur,Single,3.66,8.76,59.68,5.5,No,No
17023,Farhan Ramachandran,Male,20,Gujarat,Nellore,Single,8.55,31.46,50.51,7.8,No,Yes
17024,Jhanvi Dave,Male,18,Gujarat,Coimbatore,Single,7.38,34.13,69.58,6.2,Yes,Yes
17025,Ivana Lata,Male,20,Goa,Pondicherry,Single,5.55,16.45,82.42,6.0,Yes,No
17026,Mishti Date,Female,18,Bihar,Anantapuram,Single,12.67,67.0,97.71,6.7,No,No
17027,Ivan Brar,Female,17,Jharkhand,Kulti,Single,8.07,40.24,88.49,8.7,No,Yes
17028,Ahana  Sharma,Female,21,Mizoram,Orai,Single,2.28,18.41,61.51,4.4,Yes,No
17029,Dhruv Loke,Female,19,Punjab,Unnao,Single,5.14,24.86,66.81,6.3,No,No
17030,Piya Barad,Male,19,Haryana,Parbhani,Single,14.63,74.37,76.03,4.6,Yes,Yes
17031,Fateh Basak,Male,22,Meghalaya,Bardhaman,Single,14.68,72.06,59.56,8.4,No,Yes
17032,Ayesha Rattan,Female,17,Meghalaya,Ramagundam,Single,4.57,18.48,91.65,4.7,No,No
17033,Urvi Shankar,Female,17,Nagaland,Fatehpur,Single,3.34,14.67,58.4,4.4,No,No
17034,Misha Venkatesh,Male,20,Telangana,Kochi,Married,7.94,33.68,64.5,8.8,No,No
17035,Riya Balakrishnan,Male,21,Arunachal Pradesh,Avadi,Single,7.74,40.64,78.88,6.8,No,No
17036,Purab Kapur,Male,21,Uttarakhand,Bhatpara,Single,6.74,32.16,56.16,8.1,No,No
17037,Aayush Comar,Male,24,Chhattisgarh,Thiruvananthapuram,Single,8.41,41.55,81.23,6.4,No,No
17038,Vihaan Andra,Female,20,Odisha,Patna,Single,4.25,35.37,97.21,6.2,No,No
17039,Pihu Badami,Female,21,Assam,Mira-Bhayandar,Single,2.61,11.03,84.58,8.6,Yes,Yes
17040,Pari Wali,Female,23,Gujarat,Rajpur Sonarpur,Single,8.99,46.52,90.64,8.9,No,No
17041,Rhea Seth,Female,23,Telangana,Nagpur,Single,14.06,70.03,71.92,7.1,No,No
17042,Raunak Bhardwaj,Female,21,Karnataka,Chapra,Single,2.93,20.44,68.27,8.6,No,Yes
17043,Faiyaz Sandal,Female,23,Odisha,Gandhinagar,Single,10.87,55.54,66.43,8.3,No,No
17044,Kiara Gola,Male,24,Himachal Pradesh,Tiruchirappalli,Single,7.13,34.29,83.02,6.7,Yes,Yes
17045,Ritvik Hegde,Female,19,Bihar,Bardhaman,Single,5.12,37.06,75.93,8.7,Yes,No
17046,Zain Gaba,Male,21,Tamil Nadu,Orai,Single,12.94,60.4,73.62,5.1,No,Yes
17047,Emir Tandon,Male,23,Sikkim,Sri Ganganagar,Single,7.39,35.98,55.04,8.4,No,No
17048,Adah Sandhu,Male,17,Mizoram,Korba,Single,9.17,50.43,83.67,5.5,No,Yes
17049,Madhup Sen,Female,19,Tripura,Bihar Sharif,Married,7.2,31.91,86.27,4.2,No,No
17050,Ahana  Khare,Male,17,Tripura,Singrauli,Single,2.14,14.53,59.81,7.9,No,Yes
17051,Renee Thakkar,Male,17,Mizoram,Dhanbad,Single,9.33,44.25,87.99,8.7,No,Yes
17052,Emir Sood,Male,23,Haryana,Bhalswa Jahangir Pur,Single,6.86,39.32,93.97,5.1,Yes,No
17053,Ahana  Chaudry,Female,23,Arunachal Pradesh,Raiganj,Single,2.21,15.94,58.73,6.7,No,No
17054,Stuvan Raju,Female,20,Arunachal Pradesh,Bhalswa Jahangir Pur,Single,9.34,46.25,72.6,7.7,No,No
17055,Diya Bedi,Female,22,Tamil Nadu,Avadi,Single,1.14,0.7,93.81,5.7,No,No
17056,Vidur Kata,Male,21,Tripura,Tiruvottiyur,Single,3.92,17.64,74.36,4.7,No,No
17057,Kiara Sahni,Male,21,Tripura,Aurangabad,Single,11.93,59.58,90.76,6.0,Yes,No
17058,Anaya Lala,Female,21,Punjab,Phusro,Single,1.53,12.09,60.79,6.3,Yes,No
17059,Tiya Anne,Male,21,Maharashtra,Bellary,Single,10.05,51.85,53.2,7.7,No,Yes
17060,Nishith Date,Female,23,Sikkim,Ramagundam,Single,14.3,74.19,52.97,5.0,No,Yes
17061,Shlok Kari,Female,19,Kerala,Latur,Single,3.4,18.75,98.62,8.1,Yes,No
17062,Zeeshan Keer,Female,18,Tripura,Amroha,Single,6.84,38.43,58.24,6.5,No,No
17063,Dhanush De,Female,17,Andhra Pradesh,Hosur,Single,9.06,44.3,93.24,8.5,Yes,No
17064,Shamik Sharaf,Male,22,Nagaland,Arrah,Single,7.31,37.37,65.79,6.8,No,No
17065,Dhanush Ravel,Male,24,Bihar,Kochi,Single,9.69,48.59,52.0,6.2,No,No
17066,Kimaya Ghose,Female,22,Bihar,Burhanpur,Married,6.66,31.11,62.05,5.4,No,No
17067,Purab Malhotra,Male,18,Nagaland,Sasaram,Single,3.08,20.46,75.27,4.5,No,Yes
17068,Drishya Rajagopalan,Male,24,Tripura,Mahbubnagar,Single,2.25,16.2,55.34,5.9,No,No
17069,Dhanush Tank,Male,24,Nagaland,Amritsar,Single,11.42,63.13,96.11,6.1,Yes,No
17070,Nirvi Dugal,Male,18,Chhattisgarh,Anantapuram,Single,4.34,17.88,94.99,6.8,No,No
17071,Reyansh Yohannan,Male,24,Odisha,Kharagpur,Single,12.86,66.05,57.46,8.3,Yes,Yes
17072,Anya Dugar,Male,18,Manipur,Jaunpur,Single,11.4,62.46,86.86,6.3,Yes,Yes
17073,Ryan Loyal,Female,23,Manipur,Pune,Single,1.69,15.96,73.04,5.6,No,Yes
17074,Baiju Chakrabarti,Female,19,Sikkim,Raebareli,Single,3.82,11.56,99.11,8.4,Yes,No
17075,Lakshay Saini,Female,18,Maharashtra,Belgaum,Single,5.09,25.44,52.77,7.7,No,No
17076,Manjari Ramanathan,Female,24,Mizoram,Shimla,Single,9.32,45.65,73.55,5.5,Yes,No
17077,Manikya Sant,Male,24,Mizoram,Alappuzha,Single,12.34,69.65,64.27,4.8,No,No
17078,Ishaan Vasa,Male,19,Chhattisgarh,Sikar,Single,1.84,0.0,86.32,5.5,No,Yes
17079,Elakshi Kannan,Male,23,Karnataka,Danapur,Single,4.49,17.21,55.56,4.6,Yes,No
17080,Madhav Sundaram,Female,20,Assam,Haridwar,Single,6.27,38.52,81.41,8.5,No,No
17081,Romil Sankar,Female,24,Madhya Pradesh,Mehsana,Single,3.57,15.5,97.4,7.1,No,Yes
17082,Nirvi Malhotra,Male,24,Andhra Pradesh,Firozabad,Single,8.63,36.64,72.69,8.3,No,No
17083,Prisha Date,Male,20,Maharashtra,Malda,Single,7.69,46.01,72.71,8.1,No,Yes
17084,Oorja Sachdev,Other,22,Kerala,Eluru,Single,5.43,19.99,74.79,4.8,Yes,No
17085,Tiya Devan,Female,20,Meghalaya,Kochi,Single,8.24,46.31,70.79,6.2,No,Yes
17086,Aradhya Shere,Female,19,Maharashtra,Dehri,Single,5.98,22.1,72.37,8.9,No,No
17087,Urvi Jhaveri,Male,19,Andhra Pradesh,Surat,Single,5.8,21.79,73.16,5.2,No,No
17088,Sahil Dash,Male,17,Sikkim,Sagar,Single,4.72,24.6,99.9,4.3,No,Yes
17089,Aayush Behl,Female,24,Chhattisgarh,Bhind,Single,8.57,38.61,55.82,5.7,Yes,Yes
17090,Yuvraj  Batta,Female,18,Rajasthan,Mirzapur,Single,7.22,37.46,64.27,6.6,Yes,Yes
17091,Riya Sani,Female,21,Chhattisgarh,Patiala,Single,3.75,27.76,60.54,4.3,Yes,No
17092,Amani Viswanathan,Female,21,Nagaland,Farrukhabad,Single,1.18,5.12,77.21,6.1,Yes,No
17093,Tanya Kuruvilla,Female,18,Andhra Pradesh,Jaunpur,Single,3.11,23.69,50.14,5.3,No,No
17094,Diya Garde,Female,21,Manipur,Muzaffarpur,Single,1.6,9.62,96.05,5.1,Yes,No
17095,Samar Bobal,Male,21,Rajasthan,Jamnagar,Single,7.04,39.98,76.56,5.3,No,No
17096,Ivan Chanda,Male,23,Kerala,Kharagpur,Single,4.15,8.98,94.8,4.5,Yes,No
17097,Hazel Subramaniam,Female,21,Madhya Pradesh,Aligarh,Married,6.89,37.63,67.25,4.4,No,No
17098,Bhamini Dugal,Male,22,Haryana,Durg,Single,5.61,30.46,57.5,7.0,No,Yes
17099,Neysa Sanghvi,Female,24,Chhattisgarh,Chennai,Single,8.53,40.85,59.61,8.7,No,No
17100,Aayush Grewal,Female,24,Madhya Pradesh,Kirari Suleman Nagar,Single,11.13,65.13,73.54,8.0,No,No
17101,Aaina Jayaraman,Other,24,Andhra Pradesh,Nanded,Single,7.71,36.08,52.01,8.2,No,Yes
17102,Anahita Cherian,Male,19,Goa,Farrukhabad,Single,1.87,1.31,89.09,7.7,Yes,Yes
17103,Baiju Garde,Male,19,Meghalaya,Guna,Single,1.25,10.16,89.53,8.8,Yes,No
17104,Tara Jayaraman,Female,19,West Bengal,Siwan,Single,3.99,12.83,85.1,8.8,Yes,No
17105,Divit Ahuja,Female,18,Telangana,Gwalior,Single,6.95,35.13,94.82,7.9,No,Yes
17106,Oorja Swamy,Female,20,Tripura,Sambhal,Single,1.63,14.85,77.47,7.6,No,No
17107,Baiju Warrior,Male,22,Karnataka,Miryalaguda,Single,5.59,30.44,73.97,5.5,No,No
17108,Shaan Ben,Male,22,Meghalaya,Kochi,Single,13.42,65.86,76.46,4.5,Yes,No
17109,Siya Sethi,Female,21,Gujarat,Thiruvananthapuram,Single,2.26,9.54,59.1,4.5,No,Yes
17110,Ishaan Handa,Female,24,West Bengal,Udaipur,Single,14.28,77.73,75.61,7.7,Yes,Yes
17111,Tiya Varghese,Female,17,Arunachal Pradesh,Jalandhar,Single,12.99,58.85,77.09,4.1,No,No
17112,Azad D’Alia,Male,19,Tamil Nadu,Rohtak,Single,12.64,67.08,88.23,8.1,Yes,No
17113,Ivan Halder,Male,23,Gujarat,Berhampore,Single,13.09,76.42,67.4,5.8,No,No
17114,Anahi Anne,Male,22,West Bengal,North Dumdum,Single,2.12,13.32,54.61,5.0,No,Yes
17115,Pranay Kalita,Other,22,Maharashtra,Ujjain,Single,3.12,14.41,79.87,6.0,No,Yes
17116,Romil Ahluwalia,Female,17,Rajasthan,Guna,Single,2.88,13.6,89.4,7.5,Yes,Yes
17117,Jayan Chadha,Male,21,Odisha,Mumbai,Single,2.56,10.4,98.48,5.4,No,No
17118,Nitya Sankaran,Male,22,Odisha,Chandrapur,Single,5.59,24.69,54.51,4.9,No,No
17119,Zoya Lalla,Female,24,Odisha,Aurangabad,Single,12.62,63.69,87.32,7.7,No,Yes
17120,Advika Ramakrishnan,Male,22,Kerala,Kavali,Single,4.53,26.05,79.79,8.4,Yes,No
17121,Saira Sethi,Female,20,Kerala,Ramgarh,Single,4.42,30.15,50.77,6.9,No,Yes
17122,Hrishita Sangha,Female,17,Odisha,Kottayam,Single,10.46,42.52,85.91,6.6,Yes,No
17123,Dhanush Srivastava,Male,23,Andhra Pradesh,Vijayawada,Married,2.36,0.0,51.31,7.8,Yes,No
17124,Vivaan Chaudhuri,Male,23,Odisha,Tadepalligudem,Single,6.04,38.35,89.26,7.7,No,No
17125,Anika Behl,Female,21,Kerala,Bhagalpur,Single,5.14,25.99,86.07,4.0,No,No
17126,Devansh Goswami,Male,21,Manipur,Bareilly,Single,12.86,64.85,84.4,5.4,Yes,Yes
17127,Chirag Dube,Male,19,Chhattisgarh,Ichalkaranji,Single,8.2,43.51,56.0,8.7,Yes,Yes
17128,Jayesh Choudhury,Female,20,Manipur,Dharmavaram,Single,10.05,49.32,95.95,8.8,No,Yes
17129,Gatik Doctor,Female,21,Haryana,Tiruvottiyur,Single,2.81,23.93,94.95,6.6,No,No
17130,Arnav Shukla,Female,24,Tripura,Ramgarh,Single,14.0,72.46,95.01,6.8,No,Yes
17131,Aayush Garde,Male,20,Gujarat,Agartala,Single,5.51,25.31,68.02,4.0,No,No
17132,Ivana Mann,Male,19,Maharashtra,Kadapa,Single,10.9,52.71,74.61,7.4,No,No
17133,Samiha Ramaswamy,Male,24,Arunachal Pradesh,Mathura,Single,14.36,71.08,55.74,5.1,No,No
17134,Rohan Date,Male,23,West Bengal,Ballia,Single,8.12,36.71,52.55,4.6,No,No
17135,Vihaan Sahni,Female,17,Uttarakhand,Gopalpur,Single,8.11,49.0,52.94,5.5,No,Yes
17136,Trisha Dhingra,Male,22,Gujarat,Howrah,Single,2.64,13.82,78.44,7.3,No,No
17137,Aaina Bobal,Female,22,Gujarat,Jalgaon,Single,6.46,26.45,66.07,6.2,Yes,Yes
17138,Jhanvi Kohli,Male,18,Arunachal Pradesh,Kanpur,Single,12.93,66.68,78.98,5.7,Yes,No
17139,Neelofar Keer,Male,18,Kerala,Hospet,Single,2.89,21.65,79.63,7.6,No,No
17140,Vivaan Deshpande,Other,18,Meghalaya,Bhavnagar,Single,13.85,74.55,95.35,8.1,No,No
17141,Nakul Sanghvi,Male,22,Chhattisgarh,Aurangabad,Single,10.34,47.9,94.11,8.3,No,No
17142,Yasmin Bera,Male,20,Odisha,Delhi,Single,6.89,28.9,85.93,6.2,No,No
17143,Nitya Chaudry,Male,24,Arunachal Pradesh,Silchar,Single,8.65,50.39,90.93,7.6,Yes,No
17144,Saksham Chaudhuri,Male,18,Arunachal Pradesh,Jhansi,Single,3.11,7.43,50.16,8.4,No,No
17145,Jivika Bhavsar,Female,17,Maharashtra,Madhyamgram,Single,4.04,22.05,50.78,8.5,No,No
17146,Anahi Goel,Male,21,Karnataka,Tinsukia,Single,5.01,22.21,72.93,6.5,No,Yes
17147,Tanya Sen,Female,24,Manipur,Jaunpur,Single,6.39,38.52,82.68,5.8,No,Yes
17148,Amani Mani,Female,20,Mizoram,Aurangabad,Single,13.82,63.83,89.7,8.5,No,No
17149,Neelofar Deo,Female,22,Punjab,Tirupati,Single,6.15,26.77,72.36,5.3,No,No
17150,Yuvaan Singh,Male,17,Manipur,Berhampur,Single,8.33,44.74,97.01,8.0,No,No
17151,Kanav Korpal,Female,23,Maharashtra,Bhusawal,Single,3.27,20.33,90.75,8.5,No,Yes
17152,Ira Swamy,Male,22,Haryana,Eluru,Single,11.3,63.3,55.14,7.7,No,No
17153,Armaan Varughese,Female,20,Bihar,Varanasi,Single,8.84,46.56,72.01,7.4,No,No
17154,Parinaaz Tiwari,Female,20,Mizoram,Karaikudi,Single,7.16,37.55,99.74,4.3,Yes,No
17155,Jivin Taneja,Male,20,Goa,Khammam,Single,14.26,76.55,70.5,5.0,No,Yes
17156,Jivin Saraf,Female,19,Karnataka,Sikar,Single,13.47,60.5,69.31,7.3,No,Yes
17157,Tiya Kale,Female,21,West Bengal,Adoni,Single,10.23,46.75,64.7,7.9,No,No
17158,Arhaan Agate,Female,24,Mizoram,Pudukkottai,Single,13.91,63.12,74.32,4.3,Yes,No
